+-----------+---------+----------------+----------+------------+----------+
|   OPCODE  | CHANNEL |      REG       | RAM_ADDR |  RAW_DATA  | DELAY_MS |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.144  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.131  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.139  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.136  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.132  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.144  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.145  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.146  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.136  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.144  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.130  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.148  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.137  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.131  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.130  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.144  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.139  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.137  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.172  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.156  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.157  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.143  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.125  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.143  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.123  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.152  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.125  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.143  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.195  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.150  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.126  |
|    READ   |    0    |     CALR3      |          |   0x9090   |  15.146  |
|    READ   |    1    |     CALR3      |          |   0x9090   |  15.142  |
|    READ   |    0    |     CALR3      |          |    0x0     |  15.147  |
|    READ   |    1    |     CALR3      |          |    0x0     |  15.129  |
|   WRITE   |    0    |    ENHANCE     |          |   0x1010   |  15.229  |
|   WRITE   |    0    |    AUTO(g)     |          |   0x3f3f   |  0.063   |
|   WRITE   |    0    |    ZCAL_EN     |          |   0x404    |  0.089   |
|   WRITE   |    1    |    ENHANCE     |          |   0x1010   |  0.059   |
|   WRITE   |    1    |    AUTO(g)     |          |   0x3f3f   |  0.053   |
|   WRITE   |    1    |    ZCAL_EN     |          |   0x404    |  0.056   |
|    READ   |    0    |    LINEFEED    |          |    0x0     |  0.123   |
|   WRITE   |    0    |    LINEFEED    |          |    0x0     |  0.060   |
| RAM-WRITE |    0    |                |  0x27a   | 0x1d999d52 |  0.051   |
| RAM-WRITE |    0    |                |  0x27b   | 0x1f26f6a1 |  0.334   |
| RAM-WRITE |    0    |                |  0x27c   |  0x40a0e0  |  0.282   |
| RAM-WRITE |    0    |                |  0x27e   | 0x1ad888e8 |  0.280   |
| RAM-WRITE |    0    |                |  0x27f   | 0x1cfbde56 |  0.280   |
| RAM-WRITE |    0    |                |  0x280   | 0x5dfabcb  |  0.279   |
| RAM-WRITE |    0    |                |  0x281   | 0x50d2839  |  0.294   |
| RAM-WRITE |    0    |                |  0x282   | 0x3fe7f0f  |  0.281   |
| RAM-WRITE |    0    |                |  0x283   |  0xf7a560  |  0.279   |
| RAM-WRITE |    0    |                |  0x284   |  0x6b0532  |  0.279   |
| RAM-WRITE |    0    |                |  0x285   |  0x2f737c  |  0.279   |
| RAM-WRITE |    0    |                |  0x355   |  0x5b0afb  |  0.279   |
| RAM-WRITE |    0    |                |  0x354   |  0x6d4060  |  0.279   |
| RAM-WRITE |    0    |                |  0x2bd   |   0x8000   |  0.279   |
| RAM-WRITE |    0    |                |  0x35a   |  0x48d595  |  0.278   |
| RAM-WRITE |    0    |                |  0x35b   |  0x3fbae2  |  0.279   |
| RAM-WRITE |    0    |                |  0x2be   |   0x8000   |  0.279   |
| RAM-WRITE |    0    |                |  0x356   |  0xf0000   |  0.279   |
| RAM-WRITE |    0    |                |  0x357   |  0x80000   |  0.279   |
| RAM-WRITE |    0    |                |  0x358   |  0x140000  |  0.280   |
| RAM-WRITE |    0    |                |  0x359   |  0x140000  |  0.280   |
| RAM-WRITE |    0    |                |  0x2ec   | 0x1ba5e35  |  0.279   |
| RAM-WRITE |    0    |                |  0x2f0   |  0x51eb85  |  0.278   |
| RAM-WRITE |    0    |                |  0x2ef   |  0x415f45  |  0.279   |
|   WRITE   |    0    |    LINEFEED    |          |    0x0     |  0.285   |
| RAM-WRITE |    0    |                |  0x2f3   |  0x40000   |  0.051   |
| RAM-WRITE |    0    |                |  0x34c   | 0x7e6c000  |  0.281   |
| RAM-WRITE |    0    |                |  0x34d   |  0x27f1a3  |  0.280   |
| RAM-WRITE |    0    |                |  0x34e   |    0x0     |  0.279   |
| RAM-WRITE |    0    |                |  0x34b   |    0x0     |  0.279   |
| RAM-WRITE |    0    |                |  0x27d   | 0x15e5200e |  0.279   |
| RAM-WRITE |    0    |                |  0x35c   |  0x6c94d6  |  0.280   |
| RAM-WRITE |    0    |                |  0x350   |  0x614e73  |  0.279   |
| RAM-WRITE |    0    |                |  0x34f   | 0xfffffff  |  0.279   |
| RAM-WRITE |    0    |                |  0x352   |   0x8000   |  0.279   |
| RAM-WRITE |    0    |                |  0x351   |   0x8000   |  0.279   |
| RAM-WRITE |    0    |                |  0x2f1   |  0x51eb82  |  0.279   |
| RAM-WRITE |    0    |                |  0x380   |    0x0     |  0.279   |
| RAM-WRITE |    0    |                |  0x300   | 0x59cda16  |  0.279   |
|   WRITE   |    0    |    RINGTALO    |          |   0x8080   |  0.289   |
|   WRITE   |    0    |    RINGTAHI    |          |   0x3e3e   |  0.054   |
|   WRITE   |    0    |    RINGTILO    |          |    0x0     |  0.055   |
|   WRITE   |    0    |    RINGTIHI    |          |   0x7d7d   |  0.053   |
| RAM-WRITE |    0    |                |  0x398   | 0x1893740  |  0.049   |
|   WRITE   |    0    |    RINGCON     |          |   0x8080   |  0.287   |
|   WRITE   |    0    |    USERSTAT    |          |    0x0     |  0.052   |
| RAM-WRITE |    0    |                |  0x2ed   | 0x2ce6d0b  |  0.048   |
| RAM-WRITE |    0    |                |  0x1e2   | 0x2ce6d0b  |  0.280   |
| RAM-WRITE |    0    |                |  0x1e3   |  0x3126e8  |  0.296   |
|    READ   |    0    | Unknown (0x7e) |          |   0x303    |  0.294   |
| RAM-WRITE |    0    |                |  0x618   |  0x200000  |  0.054   |
| RAM-WRITE |    0    |                |  0x1b2   |    0x0     |  0.290   |
|    READ   |    0    |    LINEFEED    |          |    0x0     |  0.293   |
|   WRITE   |    0    |    LINEFEED    |          |    0x0     |  0.054   |
| RAM-WRITE |    0    |                |  0x21c   | 0x750e500  |  0.049   |
| RAM-WRITE |    0    |                |  0x21d   | 0x1fc70280 |  0.290   |
| RAM-WRITE |    0    |                |  0x21e   |  0xba980   |  0.288   |
| RAM-WRITE |    0    |                |  0x21f   | 0x1ffd2880 |  0.288   |
| RAM-WRITE |    0    |                |  0x222   | 0xa8e2380  |  0.288   |
| RAM-WRITE |    0    |                |  0x223   | 0x1b905280 |  0.289   |
| RAM-WRITE |    0    |                |  0x224   |  0x847700  |  0.288   |
| RAM-WRITE |    0    |                |  0x225   | 0x1fdafa00 |  0.287   |
| RAM-WRITE |    0    |                |  0x233   |  0x2c8880  |  0.288   |
| RAM-WRITE |    0    |                |  0x234   | 0x1f630d80 |  0.288   |
| RAM-WRITE |    0    |                |  0x235   | 0x27f7980  |  0.287   |
| RAM-WRITE |    0    |                |  0x236   | 0x1f3ad200 |  0.288   |
| RAM-WRITE |    0    |                |  0x237   | 0x40b8680  |  0.288   |
| RAM-WRITE |    0    |                |  0x238   | 0x1f414d00 |  0.288   |
| RAM-WRITE |    0    |                |  0x239   | 0x1427b00  |  0.288   |
| RAM-WRITE |    0    |                |  0x23a   |  0x208200  |  0.288   |
| RAM-WRITE |    0    |                |  0x23b   |  0x26ae00  |  0.288   |
| RAM-WRITE |    0    |                |  0x23c   | 0x1fd71680 |  0.288   |
| RAM-WRITE |    0    |                |  0x23d   | 0xc8edb00  |  0.287   |
| RAM-WRITE |    0    |                |  0x23e   | 0x1b688a00 |  0.289   |
| RAM-WRITE |    0    |                |  0x290   | 0xd7fe800  |  0.288   |
| RAM-WRITE |    0    |                |  0x291   | 0x1a7f1a80 |  0.287   |
| RAM-WRITE |    0    |                |  0x28e   |  0x96fe00  |  0.288   |
| RAM-WRITE |    0    |                |  0x28d   | 0x1f657980 |  0.288   |
| RAM-WRITE |    0    |                |  0x28f   |  0x35500   |  0.288   |
|   WRITE   |    0    |       RA       |          |   0xb4b4   |  0.295   |
| RAM-WRITE |    0    |                |  0x220   | 0x8000000  |  0.048   |
| RAM-WRITE |    0    |                |  0x38a   | 0x1106b80  |  0.289   |
| RAM-WRITE |    0    |                |  0x221   | 0x1106b80  |  0.288   |
| RAM-WRITE |    0    |                |  0x292   | 0x7bc8400  |  0.288   |
| RAM-WRITE |    0    |                |  0x293   | 0x18437c80 |  0.288   |
| RAM-WRITE |    0    |                |  0x294   | 0x7790880  |  0.288   |
| RAM-WRITE |    0    |                |  0x220   | 0x7fffd28  |  0.295   |
| RAM-WRITE |    0    |                |  0x21c   | 0x750e4f0  |  0.288   |
| RAM-WRITE |    0    |                |  0x21d   | 0x1fc70610 |  0.288   |
| RAM-WRITE |    0    |                |  0x21e   |  0xba860   |  0.288   |
| RAM-WRITE |    0    |                |  0x21f   | 0x1ffd2970 |  0.288   |
| RAM-WRITE |    0    |                |  0x38a   | 0x1106a48  |  0.288   |
| RAM-WRITE |    0    |                |  0x221   | 0x1106a48  |  0.288   |
| RAM-WRITE |    0    |                |  0x222   | 0xa8e2218  |  0.288   |
| RAM-WRITE |    0    |                |  0x223   | 0x1b905588 |  0.288   |
| RAM-WRITE |    0    |                |  0x224   |  0x847628  |  0.287   |
| RAM-WRITE |    0    |                |  0x225   | 0x1fdafb70 |  0.288   |
|   WRITE   |    0    |     CALR0      |          |    0x0     |  0.293   |
|   WRITE   |    0    |     CALR1      |          |   0x4040   |  0.056   |
|   WRITE   |    0    |     CALR2      |          |    0x0     |  0.054   |
|   WRITE   |    0    |     CALR3      |          |   0x8080   |  0.054   |
|    READ   |    0    |     CALR3      |          |   0x8f8f   |  0.056   |
|    READ   |    0    |     CALR3      |          |    0x0     |  15.161  |
|   WRITE   |    0    |    LINEFEED    |          |    0x0     |  15.144  |
|    READ   |    0    |     REG75      |          |    0x0     |  0.065   |
|    READ   |    0    |     DIGCON     |          |    0x0     |  0.062   |
|   WRITE   |    0    |     DIGCON     |          |    0x0     |  0.056   |
| RAM-WRITE |    0    |                |  0x206   | 0x3538e80  |  0.050   |
| RAM-WRITE |    0    |                |  0x207   | 0x3538e80  |  0.288   |
| RAM-WRITE |    0    |                |  0x208   | 0x1aa9100  |  0.286   |
| RAM-WRITE |    0    |                |  0x209   | 0x216d100  |  0.285   |
| RAM-WRITE |    0    |                |  0x20a   | 0x2505400  |  0.285   |
| RAM-WRITE |    0    |                |  0x20b   | 0x216d100  |  0.302   |
| RAM-WRITE |    0    |                |  0x20c   | 0x2cb8100  |  0.288   |
| RAM-WRITE |    0    |                |  0x20d   | 0x1d7fa500 |  0.288   |
| RAM-WRITE |    0    |                |  0x20e   | 0x2cd9b00  |  0.287   |
| RAM-WRITE |    0    |                |  0x20f   | 0x1276d00  |  0.287   |
| RAM-WRITE |    0    |                |  0x210   | 0x2cd9b00  |  0.287   |
| RAM-WRITE |    0    |                |  0x211   | 0x2335300  |  0.300   |
| RAM-WRITE |    0    |                |  0x212   | 0x19d5f700 |  0.289   |
| RAM-WRITE |    0    |                |  0x226   | 0x6a71d00  |  0.289   |
| RAM-WRITE |    0    |                |  0x227   | 0x6a71d00  |  0.288   |
| RAM-WRITE |    0    |                |  0x228   | 0x1aa9100  |  0.287   |
| RAM-WRITE |    0    |                |  0x229   | 0x216d100  |  0.287   |
| RAM-WRITE |    0    |                |  0x22a   | 0x2505400  |  0.287   |
| RAM-WRITE |    0    |                |  0x22b   | 0x216d100  |  0.287   |
| RAM-WRITE |    0    |                |  0x22c   | 0x2cb8100  |  0.287   |
| RAM-WRITE |    0    |                |  0x22d   | 0x1d7fa500 |  0.287   |
| RAM-WRITE |    0    |                |  0x22e   | 0x2cd9b00  |  0.303   |
| RAM-WRITE |    0    |                |  0x22f   | 0x1276d00  |  0.287   |
| RAM-WRITE |    0    |                |  0x230   | 0x2cd9b00  |  0.288   |
| RAM-WRITE |    0    |                |  0x231   | 0x2335300  |  0.288   |
| RAM-WRITE |    0    |                |  0x232   | 0x19d5f700 |  0.288   |
|    READ   |    0    |    ENHANCE     |          |   0x1010   |  0.298   |
|   WRITE   |    0    |    ENHANCE     |          |   0x1010   |  0.057   |
|   WRITE   |    0    |    PCMMODE     |          |   0x303    |  0.057   |
|    READ   |    0    |    PCMTXHI     |          |   0x1313   |  0.054   |
|   WRITE   |    0    |    PCMTXHI     |          |   0x303    |  0.056   |
|   WRITE   |    0    |    PCMTXLO     |          |   0x1111   |  0.060   |
|    READ   |    0    |    PCMTXHI     |          |   0x303    |  0.053   |
|   WRITE   |    0    |    PCMTXHI     |          |    0x0     |  0.055   |
|   WRITE   |    0    |    PCMRXLO     |          |   0x1111   |  0.053   |
|    READ   |    0    |    PCMRXHI     |          |    0x0     |  0.056   |
|   WRITE   |    0    |    PCMRXHI     |          |    0x0     |  0.056   |
|    READ   |    0    |    PCMMODE     |          |   0x303    |  0.056   |
|   WRITE   |    0    |    PCMMODE     |          |   0x1313   |  0.055   |
|    READ   |    0    |    AUTO(g)     |          |   0x3f3f   |  0.055   |
|    READ   |    0    |    LINEFEED    |          |    0x0     |  0.054   |
|   WRITE   |    0    |    AUTO(g)     |          |   0x3b3b   |  0.056   |
|   WRITE   |    0    |    LINEFEED    |          |    0x0     |  0.052   |
|   WRITE   |    0    |    AUTO(g)     |          |   0x3f3f   |  0.052   |
|    READ   |    0    |      IRQ1      |          |    0x0     |  0.059   |
|    READ   |    0    |      IRQ2      |          |    0x0     |  0.057   |
|    READ   |    0    |      IRQ3      |          |    0x0     |  0.056   |
|    READ   |    0    |      IRQ4      |          |    0x0     |  0.056   |
|   WRITE   |    0    |     IRQEN1     |          |   0x5050   |  0.056   |
|   WRITE   |    0    |     IRQEN2     |          |   0x1313   |  0.054   |
|   WRITE   |    0    |     IRQEN3     |          |   0x707    |  0.055   |
|   WRITE   |    0    |     IRQEN4     |          |    0x0     |  0.055   |
|    READ   |    0    |    LOOPBACK    |          |    0x0     |  0.058   |
|    READ   |    1    |    LINEFEED    |          |    0x0     |  0.060   |
|   WRITE   |    1    |    LINEFEED    |          |    0x0     |  0.055   |
| RAM-WRITE |    1    |                |  0x27a   | 0x1d999d52 |  0.049   |
| RAM-WRITE |    1    |                |  0x27b   | 0x1f26f6a1 |  0.289   |
| RAM-WRITE |    1    |                |  0x27c   |  0x40a0e0  |  0.288   |
| RAM-WRITE |    1    |                |  0x27e   | 0x1ad888e8 |  0.288   |
| RAM-WRITE |    1    |                |  0x27f   | 0x1cfbde56 |  0.289   |
| RAM-WRITE |    1    |                |  0x280   | 0x5dfabcb  |  0.300   |
| RAM-WRITE |    1    |                |  0x281   | 0x50d2839  |  0.290   |
| RAM-WRITE |    1    |                |  0x282   | 0x3fe7f0f  |  0.289   |
| RAM-WRITE |    1    |                |  0x283   |  0xf7a560  |  0.288   |
| RAM-WRITE |    1    |                |  0x284   |  0x6b0532  |  0.288   |
| RAM-WRITE |    1    |                |  0x285   |  0x2f737c  |  0.288   |
| RAM-WRITE |    1    |                |  0x355   |  0x5b0afb  |  0.287   |
| RAM-WRITE |    1    |                |  0x354   |  0x6d4060  |  0.288   |
| RAM-WRITE |    1    |                |  0x2bd   |   0x8000   |  0.288   |
| RAM-WRITE |    1    |                |  0x35a   |  0x48d595  |  0.287   |
| RAM-WRITE |    1    |                |  0x35b   |  0x3fbae2  |  0.288   |
| RAM-WRITE |    1    |                |  0x2be   |   0x8000   |  0.287   |
| RAM-WRITE |    1    |                |  0x356   |  0xf0000   |  0.286   |
| RAM-WRITE |    1    |                |  0x357   |  0x80000   |  0.287   |
| RAM-WRITE |    1    |                |  0x358   |  0x140000  |  0.289   |
| RAM-WRITE |    1    |                |  0x359   |  0x140000  |  0.287   |
| RAM-WRITE |    1    |                |  0x2ec   | 0x1ba5e35  |  0.284   |
| RAM-WRITE |    1    |                |  0x2f0   |  0x51eb85  |  0.277   |
| RAM-WRITE |    1    |                |  0x2ef   |  0x415f45  |  0.277   |
|   WRITE   |    1    |    LINEFEED    |          |    0x0     |  0.298   |
| RAM-WRITE |    1    |                |  0x2f3   |  0x40000   |  0.051   |
| RAM-WRITE |    1    |                |  0x34c   | 0x7e6c000  |  0.289   |
| RAM-WRITE |    1    |                |  0x34d   |  0x27f1a3  |  0.287   |
| RAM-WRITE |    1    |                |  0x34e   |    0x0     |  0.287   |
| RAM-WRITE |    1    |                |  0x34b   |    0x0     |  0.287   |
| RAM-WRITE |    1    |                |  0x27d   | 0x15e5200e |  0.288   |
| RAM-WRITE |    1    |                |  0x35c   |  0x6c94d6  |  0.287   |
| RAM-WRITE |    1    |                |  0x350   |  0x614e73  |  0.287   |
| RAM-WRITE |    1    |                |  0x34f   | 0xfffffff  |  0.288   |
| RAM-WRITE |    1    |                |  0x352   |   0x8000   |  0.287   |
| RAM-WRITE |    1    |                |  0x351   |   0x8000   |  0.288   |
| RAM-WRITE |    1    |                |  0x2f1   |  0x51eb82  |  0.287   |
| RAM-WRITE |    1    |                |  0x380   |    0x0     |  0.289   |
| RAM-WRITE |    1    |                |  0x300   | 0x59cda16  |  0.289   |
|   WRITE   |    1    |    RINGTALO    |          |   0x8080   |  0.294   |
|   WRITE   |    1    |    RINGTAHI    |          |   0x3e3e   |  0.054   |
|   WRITE   |    1    |    RINGTILO    |          |    0x0     |  0.053   |
|   WRITE   |    1    |    RINGTIHI    |          |   0x7d7d   |  0.054   |
| RAM-WRITE |    1    |                |  0x398   | 0x1893740  |  0.048   |
|   WRITE   |    1    |    RINGCON     |          |   0x8080   |  0.294   |
|   WRITE   |    1    |    USERSTAT    |          |    0x0     |  0.054   |
| RAM-WRITE |    1    |                |  0x2ed   | 0x2ce6d0b  |  0.047   |
| RAM-WRITE |    1    |                |  0x1e2   | 0x2ce6d0b  |  0.290   |
| RAM-WRITE |    1    |                |  0x1e3   |  0x3126e8  |  0.288   |
|    READ   |    1    | Unknown (0x7e) |          |   0x303    |  0.299   |
| RAM-WRITE |    1    |                |  0x618   |  0x200000  |  0.053   |
| RAM-WRITE |    1    |                |  0x1b2   |    0x0     |  0.289   |
|    READ   |    1    |    LINEFEED    |          |    0x0     |  0.293   |
|   WRITE   |    1    |    LINEFEED    |          |    0x0     |  0.054   |
| RAM-WRITE |    1    |                |  0x21c   | 0x750e500  |  0.050   |
| RAM-WRITE |    1    |                |  0x21d   | 0x1fc70280 |  0.288   |
| RAM-WRITE |    1    |                |  0x21e   |  0xba980   |  0.287   |
| RAM-WRITE |    1    |                |  0x21f   | 0x1ffd2880 |  0.287   |
| RAM-WRITE |    1    |                |  0x222   | 0xa8e2380  |  0.288   |
| RAM-WRITE |    1    |                |  0x223   | 0x1b905280 |  0.287   |
| RAM-WRITE |    1    |                |  0x224   |  0x847700  |  0.287   |
| RAM-WRITE |    1    |                |  0x225   | 0x1fdafa00 |  0.287   |
| RAM-WRITE |    1    |                |  0x233   |  0x2c8880  |  0.287   |
| RAM-WRITE |    1    |                |  0x234   | 0x1f630d80 |  0.287   |
| RAM-WRITE |    1    |                |  0x235   | 0x27f7980  |  0.288   |
| RAM-WRITE |    1    |                |  0x236   | 0x1f3ad200 |  0.288   |
| RAM-WRITE |    1    |                |  0x237   | 0x40b8680  |  0.288   |
| RAM-WRITE |    1    |                |  0x238   | 0x1f414d00 |  0.295   |
| RAM-WRITE |    1    |                |  0x239   | 0x1427b00  |  0.287   |
| RAM-WRITE |    1    |                |  0x23a   |  0x208200  |  0.288   |
| RAM-WRITE |    1    |                |  0x23b   |  0x26ae00  |  0.288   |
| RAM-WRITE |    1    |                |  0x23c   | 0x1fd71680 |  0.287   |
| RAM-WRITE |    1    |                |  0x23d   | 0xc8edb00  |  0.288   |
| RAM-WRITE |    1    |                |  0x23e   | 0x1b688a00 |  0.287   |
| RAM-WRITE |    1    |                |  0x290   | 0xd7fe800  |  0.288   |
| RAM-WRITE |    1    |                |  0x291   | 0x1a7f1a80 |  0.288   |
| RAM-WRITE |    1    |                |  0x28e   |  0x96fe00  |  0.288   |
| RAM-WRITE |    1    |                |  0x28d   | 0x1f657980 |  0.288   |
| RAM-WRITE |    1    |                |  0x28f   |  0x35500   |  0.288   |
|   WRITE   |    1    |       RA       |          |   0xb4b4   |  0.293   |
| RAM-WRITE |    1    |                |  0x220   | 0x8000000  |  0.049   |
| RAM-WRITE |    1    |                |  0x38a   | 0x1106b80  |  0.289   |
| RAM-WRITE |    1    |                |  0x221   | 0x1106b80  |  0.286   |
| RAM-WRITE |    1    |                |  0x292   | 0x7bc8400  |  0.287   |
| RAM-WRITE |    1    |                |  0x293   | 0x18437c80 |  0.286   |
| RAM-WRITE |    1    |                |  0x294   | 0x7790880  |  0.287   |
| RAM-WRITE |    1    |                |  0x220   | 0x7fffd28  |  0.286   |
| RAM-WRITE |    1    |                |  0x21c   | 0x750e4f0  |  0.286   |
| RAM-WRITE |    1    |                |  0x21d   | 0x1fc70610 |  0.287   |
| RAM-WRITE |    1    |                |  0x21e   |  0xba860   |  0.287   |
| RAM-WRITE |    1    |                |  0x21f   | 0x1ffd2970 |  0.287   |
| RAM-WRITE |    1    |                |  0x38a   | 0x1106a48  |  0.288   |
| RAM-WRITE |    1    |                |  0x221   | 0x1106a48  |  0.287   |
| RAM-WRITE |    1    |                |  0x222   | 0xa8e2218  |  0.288   |
| RAM-WRITE |    1    |                |  0x223   | 0x1b905588 |  0.287   |
| RAM-WRITE |    1    |                |  0x224   |  0x847628  |  0.288   |
| RAM-WRITE |    1    |                |  0x225   | 0x1fdafb70 |  0.288   |
|   WRITE   |    1    |     CALR0      |          |    0x0     |  0.293   |
|   WRITE   |    1    |     CALR1      |          |   0x4040   |  0.054   |
|   WRITE   |    1    |     CALR2      |          |    0x0     |  0.050   |
|   WRITE   |    1    |     CALR3      |          |   0x8080   |  0.054   |
|    READ   |    1    |     CALR3      |          |   0x8f8f   |  0.052   |
|    READ   |    1    |     CALR3      |          |    0x0     |  15.151  |
|   WRITE   |    1    |    LINEFEED    |          |    0x0     |  15.143  |
|    READ   |    1    |     REG75      |          |    0x0     |  0.055   |
|    READ   |    1    |     DIGCON     |          |    0x0     |  0.057   |
|   WRITE   |    1    |     DIGCON     |          |    0x0     |  0.057   |
| RAM-WRITE |    1    |                |  0x206   | 0x3538e80  |  0.049   |
| RAM-WRITE |    1    |                |  0x207   | 0x3538e80  |  0.289   |
| RAM-WRITE |    1    |                |  0x208   | 0x1aa9100  |  0.288   |
| RAM-WRITE |    1    |                |  0x209   | 0x216d100  |  0.286   |
| RAM-WRITE |    1    |                |  0x20a   | 0x2505400  |  0.276   |
| RAM-WRITE |    1    |                |  0x20b   | 0x216d100  |  0.276   |
| RAM-WRITE |    1    |                |  0x20c   | 0x2cb8100  |  0.277   |
| RAM-WRITE |    1    |                |  0x20d   | 0x1d7fa500 |  0.277   |
| RAM-WRITE |    1    |                |  0x20e   | 0x2cd9b00  |  0.277   |
| RAM-WRITE |    1    |                |  0x20f   | 0x1276d00  |  0.276   |
| RAM-WRITE |    1    |                |  0x210   | 0x2cd9b00  |  0.276   |
| RAM-WRITE |    1    |                |  0x211   | 0x2335300  |  0.276   |
| RAM-WRITE |    1    |                |  0x212   | 0x19d5f700 |  0.277   |
| RAM-WRITE |    1    |                |  0x226   | 0x6a71d00  |  0.277   |
| RAM-WRITE |    1    |                |  0x227   | 0x6a71d00  |  0.276   |
| RAM-WRITE |    1    |                |  0x228   | 0x1aa9100  |  0.276   |
| RAM-WRITE |    1    |                |  0x229   | 0x216d100  |  0.276   |
| RAM-WRITE |    1    |                |  0x22a   | 0x2505400  |  0.277   |
| RAM-WRITE |    1    |                |  0x22b   | 0x216d100  |  0.276   |
| RAM-WRITE |    1    |                |  0x22c   | 0x2cb8100  |  0.276   |
| RAM-WRITE |    1    |                |  0x22d   | 0x1d7fa500 |  0.277   |
| RAM-WRITE |    1    |                |  0x22e   | 0x2cd9b00  |  0.276   |
| RAM-WRITE |    1    |                |  0x22f   | 0x1276d00  |  0.276   |
| RAM-WRITE |    1    |                |  0x230   | 0x2cd9b00  |  0.277   |
| RAM-WRITE |    1    |                |  0x231   | 0x2335300  |  0.276   |
| RAM-WRITE |    1    |                |  0x232   | 0x19d5f700 |  0.277   |
|    READ   |    1    |    ENHANCE     |          |   0x1010   |  0.281   |
|   WRITE   |    1    |    ENHANCE     |          |   0x1010   |  0.056   |
|   WRITE   |    1    |    PCMMODE     |          |   0x303    |  0.050   |
|    READ   |    1    |    PCMTXHI     |          |   0x1313   |  0.054   |
|   WRITE   |    1    |    PCMTXHI     |          |   0x303    |  0.052   |
|   WRITE   |    1    |    PCMTXLO     |          |   0x1111   |  0.055   |
|    READ   |    1    |    PCMTXHI     |          |   0x303    |  0.048   |
|   WRITE   |    1    |    PCMTXHI     |          |    0x0     |  0.056   |
|   WRITE   |    1    |    PCMRXLO     |          |   0x1111   |  0.049   |
|    READ   |    1    |    PCMRXHI     |          |    0x0     |  0.056   |
|   WRITE   |    1    |    PCMRXHI     |          |    0x0     |  0.052   |
|    READ   |    1    |    PCMMODE     |          |   0x303    |  0.055   |
|   WRITE   |    1    |    PCMMODE     |          |   0x1313   |  0.051   |
|    READ   |    1    |    AUTO(g)     |          |   0x3f3f   |  0.054   |
|    READ   |    1    |    LINEFEED    |          |    0x0     |  0.051   |
|   WRITE   |    1    |    AUTO(g)     |          |   0x3b3b   |  0.057   |
|   WRITE   |    1    |    LINEFEED    |          |    0x0     |  0.049   |
|   WRITE   |    1    |    AUTO(g)     |          |   0x3f3f   |  0.053   |
|    READ   |    1    |      IRQ1      |          |    0x0     |  0.051   |
|    READ   |    1    |      IRQ2      |          |    0x0     |  0.055   |
|    READ   |    1    |      IRQ3      |          |    0x0     |  0.051   |
|    READ   |    1    |      IRQ4      |          |    0x0     |  0.056   |
|   WRITE   |    1    |     IRQEN1     |          |   0x5050   |  0.051   |
|   WRITE   |    1    |     IRQEN2     |          |   0x1313   |  0.053   |
|   WRITE   |    1    |     IRQEN3     |          |   0x707    |  0.050   |
|   WRITE   |    1    |     IRQEN4     |          |    0x0     |  0.054   |
|    READ   |    1    |    LOOPBACK    |          |    0x0     |  0.051   |
|   WRITE   |    0    |    PCMTXLO     |          |   0x101    |  0.600   |
|    READ   |    0    |    PCMTXHI     |          |    0x0     |  50.407  |
|   WRITE   |    0    |    PCMTXHI     |          |    0x0     |  0.221   |
|   WRITE   |    0    |    PCMRXLO     |          |   0x101    |  50.358  |
|    READ   |    0    |    PCMRXHI     |          |    0x0     |  50.396  |
|   WRITE   |    0    |    PCMRXHI     |          |    0x0     |  0.201   |
|    READ   |    0    |    PCMMODE     |          |   0x1313   |  50.386  |
|   WRITE   |    0    |    PCMMODE     |          |   0x1313   |  0.231   |
